_about,average_price,house_price_index,percentage_annual_change,percentage_change,ref_month,ref_period_duration,ref_period_start,ref_region,average_price_detached,average_price_existing_property,average_price_flat_maisonette,average_price_new_build,average_price_sa,average_price_semi_detached,average_price_terraced,house_price_index_detached,house_price_index_existing_property,house_price_index_flat_maisonette,house_price_index_new_build,house_price_index_sa,house_price_index_semi_detached,house_price_index_terraced,sales_volume,percentage_change_detached,percentage_change_existing_property,percentage_change_flat_maisonette,percentage_change_new_build,percentage_change_semi_detached,percentage_change_terraced,sales_volume_existing_property,sales_volume_new_build,percentage_annual_change_detached,percentage_annual_change_existing_property,percentage_annual_change_flat_maisonette,percentage_annual_change_new_build,percentage_annual_change_semi_detached,percentage_annual_change_terraced
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-02,207385,79.5,4.4,0.3,2018-02,1,2018-02-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,338128.0,202461.0,171565.0,272162.0,207921.0,200987.0,167590.0,78.5,78.5,88.1,85.1,79.7,77.0,77.6,69001.0,0.6,-0.1,-0.1,3.3,0.0,0.5,61062.0,7939.0,5.1,3.9,2.6,8.8,5.0,4.5
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-03,206133,79.0,4.0,-0.6,2018-03,1,2018-03-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,335868.0,202143.0,168819.0,261105.0,208280.0,200552.0,167283.0,78.0,78.3,86.7,81.6,79.8,76.8,77.4,81852.0,-0.7,-0.2,-1.6,-4.1,-0.2,-0.2,70237.0,11615.0,4.1,4.0,1.9,4.4,4.7,4.6
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-04,208103,79.8,3.3,1.0,2018-04,1,2018-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,337203.0,203924.0,170620.0,265159.0,209440.0,202697.0,169403.0,78.3,79.0,87.6,82.9,80.3,77.6,78.4,71868.0,0.4,0.9,1.1,1.6,1.1,1.3,62920.0,8948.0,3.3,3.2,1.1,5.3,4.3,4.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-05,208953,80.1,3.1,0.4,2018-05,1,2018-05-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,339021.0,205261.0,171220.0,261125.0,209589.0,203510.0,169982.0,78.7,79.6,87.9,81.6,80.3,77.9,78.7,81591.0,0.5,0.7,0.4,-1.5,0.4,0.3,71642.0,9949.0,4.1,3.2,0.1,3.1,3.7,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-06,210355,80.6,2.9,0.7,2018-06,1,2018-06-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,340433.0,206624.0,172765.0,263008.0,209745.0,205504.0,170707.0,79.0,80.1,88.7,82.2,80.4,78.7,79.0,96025.0,0.4,0.7,0.9,0.7,1.0,0.4,78213.0,17812.0,3.5,3.0,0.7,4.2,4.1,3.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-07,212963,81.6,2.9,1.2,2018-07,1,2018-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,346741.0,209123.0,173939.0,266951.0,209808.0,207428.0,173102.0,80.5,81.1,89.3,83.5,80.4,79.4,80.1,89227.0,1.9,1.2,0.7,1.5,0.9,1.4,80448.0,8779.0,4.0,2.9,-0.1,3.7,3.7,3.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-08,213618,81.9,2.7,0.3,2018-08,1,2018-08-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,347348.0,209602.0,173823.0,269430.0,209662.0,208390.0,174055.0,80.6,81.2,89.2,84.2,80.3,79.8,80.6,102004.0,0.2,0.2,-0.1,0.9,0.5,0.6,92400.0,9604.0,3.7,2.6,0.0,5.2,3.8,3.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-09,213210,81.7,2.9,-0.2,2018-09,1,2018-09-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,348170.0,209472.0,172789.0,266181.0,209889.0,208303.0,173316.0,80.8,81.2,88.7,83.2,80.4,79.8,80.2,83605.0,0.2,-0.1,-0.6,-1.2,0.0,-0.4,73190.0,10415.0,3.6,3.0,0.4,3.3,4.0,3.2
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-10,212986,81.6,2.7,-0.1,2018-10,1,2018-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,348234.0,208706.0,172855.0,271444.0,210484.0,208131.0,172719.0,80.8,80.9,88.7,84.9,80.7,79.7,79.9,92640.0,0.0,-0.4,0.0,2.0,-0.1,-0.3,81916.0,10724.0,3.5,2.6,0.7,4.6,3.3,3.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-11,212077,81.3,2.6,-0.4,2018-11,1,2018-11-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,346482.0,208736.0,171506.0,261002.0,210181.0,207450.0,172383.0,80.4,80.9,88.0,81.6,80.5,79.5,79.8,99031.0,-0.5,0.0,-0.8,-3.8,-0.3,-0.2,87560.0,11471.0,3.5,2.8,-0.1,2.4,3.3,3.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2018-12,211621,81.1,2.0,-0.2,2018-12,1,2018-12-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,344161.0,207831.0,172195.0,264991.0,210264.0,207273.0,171722.0,79.9,80.6,88.4,82.9,80.6,79.4,79.5,83841.0,-0.7,-0.4,0.4,1.5,-0.1,-0.4,68410.0,15431.0,2.5,2.0,0.4,2.9,2.7,1.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-01,210317,80.6,1.7,-0.6,2019-01,1,2019-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,345600.0,206299.0,170228.0,265886.0,210219.0,205889.0,169823.0,80.2,80.0,87.4,83.1,80.6,78.9,78.6,65601.0,0.4,-0.7,-1.1,0.3,-0.7,-1.1,59425.0,6175.0,2.8,1.8,-0.8,0.9,2.5,1.8
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-02,209787,80.4,1.2,-0.3,2019-02,1,2019-02-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,343862.0,205100.0,169641.0,272756.0,210328.0,205338.0,169909.0,79.8,79.5,87.1,85.3,80.6,78.6,78.6,67760.0,-0.5,-0.6,-0.3,2.6,-0.3,0.1,60421.0,7338.0,1.7,1.3,-1.1,0.2,2.2,1.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-03,209202,80.2,1.5,-0.3,2019-03,1,2019-03-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,341874.0,205021.0,168673.0,266497.0,211782.0,205497.0,169634.0,79.4,79.5,86.6,83.3,81.2,78.7,78.5,78959.0,-0.6,0.0,-0.6,-2.3,0.1,-0.2,67275.0,11683.0,1.8,1.4,-0.1,2.1,2.5,1.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-04,210718,80.8,1.3,0.7,2019-04,1,2019-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,343256.0,206465.0,169883.0,268891.0,211651.0,206575.0,171695.0,79.7,80.0,87.2,84.1,81.1,79.1,79.5,73565.0,0.4,0.7,0.7,0.9,0.5,1.2,64265.0,9300.0,1.8,1.2,-0.4,1.4,1.9,1.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-05,211005,80.9,1.0,0.1,2019-05,1,2019-05-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,343139.0,207075.0,169323.0,265660.0,211633.0,207284.0,172395.0,79.7,80.3,86.9,83.1,81.1,79.4,79.8,82430.0,0.0,0.3,-0.3,-1.2,0.3,0.4,72171.0,10259.0,1.2,0.9,-1.1,1.7,1.9,1.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-06,211915,81.2,0.7,0.4,2019-06,1,2019-06-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,343983.0,208365.0,171409.0,262518.0,211314.0,208110.0,172523.0,79.9,80.8,88.0,82.1,81.0,79.7,79.8,84291.0,0.2,0.6,1.2,-1.2,0.4,0.1,67631.0,16660.0,1.0,0.8,-0.8,-0.2,1.3,1.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-07,214282,82.1,0.6,1.1,2019-07,1,2019-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,348464.0,209767.0,173470.0,275559.0,211147.0,209662.0,174701.0,80.9,81.3,89.0,86.2,80.9,80.3,80.9,89178.0,1.3,0.7,1.2,5.0,0.7,1.3,80182.0,8996.0,0.5,0.3,-0.3,3.2,1.1,0.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-08,214971,82.4,0.6,0.3,2019-08,1,2019-08-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,350717.0,211160.0,171729.0,268569.0,211032.0,210652.0,176123.0,81.4,81.8,88.2,84.0,80.9,80.7,81.5,95776.0,0.6,0.7,-1.0,-2.5,0.5,0.8,85841.0,9935.0,1.0,0.7,-1.2,-0.3,1.1,1.2
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-09,215127,82.4,0.9,0.1,2019-09,1,2019-09-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,349891.0,210997.0,173965.0,272206.0,211757.0,210073.0,175848.0,81.2,81.8,89.3,85.1,81.2,80.5,81.4,84027.0,-0.2,-0.1,1.3,1.4,-0.3,-0.2,73268.0,10759.0,0.5,0.7,0.7,2.3,0.8,1.5
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-10,214559,82.2,0.7,-0.3,2019-10,1,2019-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,349418.0,210384.0,171697.0,272092.0,211946.0,211678.0,174672.0,81.1,81.5,88.1,85.1,81.2,81.1,80.8,90628.0,-0.1,-0.3,-1.3,0.0,0.8,-0.7,80268.0,10360.0,0.3,0.8,-0.7,0.2,1.7,1.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-11,213801,81.9,0.8,-0.4,2019-11,1,2019-11-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,349599.0,210648.0,169841.0,260326.0,211842.0,210905.0,174337.0,81.2,81.6,87.2,81.4,81.2,80.8,80.7,93442.0,0.1,0.1,-1.1,-4.3,-0.4,-0.2,81835.0,11607.0,0.9,0.9,-1.0,-0.3,1.7,1.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2019-12,213521,81.8,0.9,-0.1,2019-12,1,2019-12-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,347500.0,210260.0,170849.0,261162.0,212062.0,209889.0,174572.0,80.7,81.5,87.7,81.7,81.3,80.4,80.8,84961.0,-0.6,-0.2,0.6,0.3,-0.5,0.1,69484.0,15477.0,1.0,1.2,-0.8,-1.4,1.3,1.7
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-01,213657,81.9,1.6,0.1,2020-01,1,2020-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,348846.0,208917.0,170893.0,277404.0,213582.0,210423.0,173898.0,81.0,81.0,87.7,86.7,81.9,80.6,80.5,68598.0,0.4,-0.6,0.0,6.2,0.3,-0.4,62247.0,6352.0,0.9,1.3,0.4,4.3,2.2,2.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-02,212429,81.4,1.3,-0.6,2020-02,1,2020-02-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,347424.0,208814.0,168422.0,266070.0,213073.0,209114.0,173754.0,80.7,80.9,86.5,83.2,81.7,80.1,80.4,67476.0,-0.4,0.0,-1.4,-4.1,-0.6,-0.1,60312.0,7165.0,1.0,1.8,-0.7,-2.5,1.8,2.3
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-03,214344,82.1,2.5,0.9,2020-03,1,2020-03-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,350069.0,210146.0,171323.0,273296.0,216806.0,210729.0,174807.0,81.3,81.4,87.9,85.5,83.1,80.7,80.9,69214.0,0.8,0.6,1.7,2.7,0.8,0.6,59745.0,9470.0,2.4,2.5,1.6,2.6,2.5,3.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-04,212160,81.3,0.7,-1.0,2020-04,1,2020-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,349349.0,207179.0,167166.0,277955.0,213394.0,208589.0,173401.0,81.1,80.3,85.8,86.9,81.8,79.9,80.3,28361.0,-0.2,-1.4,-2.4,1.7,-1.0,-0.8,25223.0,3138.0,1.8,0.3,-1.6,3.4,1.0,1.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-05,213258,81.7,1.1,0.5,2020-05,1,2020-05-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,348263.0,208456.0,169943.0,277526.0,213894.0,210384.0,173677.0,80.8,80.8,87.2,86.8,82.0,80.6,80.4,36385.0,-0.3,0.6,1.7,-0.2,0.9,0.2,33562.0,2823.0,1.5,0.7,0.4,4.5,1.5,0.7
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-06,216208,82.9,2.0,1.4,2020-06,1,2020-06-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,351174.0,212960.0,171258.0,267093.0,215620.0,213386.0,177612.0,81.5,82.5,87.9,83.5,82.6,81.7,82.2,53441.0,0.8,2.2,0.8,-3.8,1.4,2.3,47898.0,5543.0,2.1,2.2,-0.1,1.7,2.5,2.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-07,218030,83.6,1.7,0.8,2020-07,1,2020-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,355875.0,213869.0,173065.0,277036.0,214852.0,214872.0,178313.0,82.6,82.9,88.8,86.6,82.3,82.3,82.5,63988.0,1.3,0.4,1.1,3.7,0.7,0.4,57416.0,6573.0,2.1,2.0,-0.2,0.5,2.5,2.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-08,220163,84.4,2.4,1.0,2020-08,1,2020-08-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,360301.0,216149.0,172723.0,278091.0,216079.0,217785.0,180370.0,83.6,83.8,88.7,87.0,82.8,83.4,83.5,67751.0,1.2,1.1,-0.2,0.4,1.4,1.2,60646.0,7106.0,2.7,2.4,0.6,3.5,3.4,2.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-09,222511,85.3,3.4,1.1,2020-09,1,2020-09-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,364877.0,218729.0,175269.0,278661.0,218951.0,219118.0,182299.0,84.7,84.8,90.0,87.1,83.9,83.9,84.4,78115.0,1.3,1.2,1.5,0.2,0.6,1.1,70423.0,7693.0,4.3,3.7,0.7,2.4,4.3,3.7
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-10,224377,86.0,4.6,0.8,2020-10,1,2020-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,369094.0,221056.0,175007.0,276750.0,221557.0,221160.0,184359.0,85.7,85.7,89.8,86.5,84.9,84.7,85.3,97910.0,1.2,1.1,-0.1,-0.7,0.9,1.1,89594.0,8316.0,5.6,5.1,1.9,1.7,4.5,5.5
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-11,226675,86.9,6.0,1.0,2020-11,1,2020-11-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,372148.0,223756.0,177205.0,275891.0,224590.0,223145.0,186531.0,86.4,86.7,91.0,86.3,86.1,85.5,86.3,96257.0,0.8,1.2,1.3,-0.3,0.9,1.2,88784.0,7473.0,6.5,6.2,4.3,6.0,5.8,7.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2020-12,228446,87.5,7.0,0.8,2020-12,1,2020-12-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,375535.0,225404.0,177402.0,278882.0,226907.0,225075.0,188462.0,87.2,87.4,91.1,87.2,87.0,86.2,87.2,104611.0,0.9,0.7,0.1,1.1,0.9,1.0,95452.0,9159.0,8.1,7.2,3.8,6.8,7.2,8.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-01,228417,87.5,6.9,0.0,2021-01,1,2021-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,368824.0,225835.0,181428.0,275010.0,228327.0,225294.0,188443.0,85.6,87.5,93.1,86.0,87.5,86.3,87.2,84580.0,-1.8,0.2,2.3,-1.4,0.1,0.0,76919.0,7661.0,5.7,8.1,6.2,-0.9,7.1,8.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-02,229067,87.8,7.8,0.3,2021-02,1,2021-02-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,369450.0,226147.0,181179.0,279086.0,229868.0,225832.0,189791.0,85.8,87.6,93.0,87.3,88.1,86.5,87.8,104032.0,0.2,0.1,-0.1,1.5,0.2,0.7,94290.0,9742.0,6.3,8.3,7.6,4.9,8.0,9.2
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-03,232463,89.1,8.5,1.5,2021-03,1,2021-03-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,373463.0,229328.0,185555.0,284978.0,234694.0,228375.0,192865.0,86.7,88.9,95.3,89.1,89.9,87.5,89.3,148772.0,1.1,1.4,2.4,2.1,1.1,1.6,133025.0,15747.0,6.7,9.1,8.3,4.3,8.4,10.3
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-04,228979,87.8,7.9,-1.5,2021-04,1,2021-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,370490.0,225499.0,180913.0,284630.0,230582.0,225303.0,189668.0,86.0,87.4,92.9,89.0,88.4,86.3,87.8,96367.0,-0.8,-1.7,-2.5,-0.1,-1.3,-1.7,87006.0,9362.0,6.1,8.8,8.2,2.4,8.0,9.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-05,230532,88.3,8.1,0.7,2021-05,1,2021-05-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,373176.0,227523.0,181789.0,281562.0,231149.0,227004.0,190961.0,86.6,88.2,93.3,88.0,88.6,86.9,88.4,86769.0,0.7,0.9,0.5,-1.1,0.8,0.7,77699.0,9071.0,7.2,9.1,7.0,1.5,7.9,10.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-06,242777,93.0,12.3,5.3,2021-06,1,2021-06-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,389414.0,240687.0,190695.0,286006.0,242087.0,238313.0,204019.0,90.4,93.3,97.9,89.4,92.8,91.3,94.4,183609.0,4.4,5.8,4.9,1.6,5.0,6.8,166098.0,17512.0,10.9,13.0,11.3,7.1,11.7,14.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-07,231386,88.7,6.1,-4.7,2021-07,1,2021-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,374500.0,227562.0,183693.0,290822.0,228023.0,228280.0,190492.0,86.9,88.2,94.3,90.9,87.4,87.4,88.2,70000.0,-3.8,-5.5,-3.7,1.7,-4.2,-6.6,63380.0,6620.0,5.2,6.4,6.1,5.0,6.2,6.8
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-08,238403,91.4,8.3,3.0,2021-08,1,2021-08-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,387872.0,236041.0,186631.0,283815.0,234015.0,235488.0,196854.0,90.0,91.5,95.8,88.7,89.7,90.2,91.1,88912.0,3.6,3.7,1.6,-2.4,3.2,3.3,79859.0,9053.0,7.7,9.2,8.1,2.1,8.1,9.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-09,245371,94.0,10.3,2.9,2021-09,1,2021-09-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,396472.0,243129.0,190714.0,290343.0,241481.0,242303.0,204933.0,92.0,94.2,97.9,90.8,92.5,92.8,94.8,142758.0,2.2,3.0,2.2,2.3,2.9,4.1,129874.0,12884.0,8.7,11.2,8.8,4.2,10.6,12.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-10,239236,91.7,6.6,-2.5,2021-10,1,2021-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,395985.0,236889.0,185361.0,284526.0,236132.0,235955.0,195984.0,91.9,91.8,95.2,89.0,90.5,90.4,90.7,71199.0,-0.1,-2.6,-2.8,-2.0,-2.6,-4.4,63001.0,8198.0,7.3,7.2,5.9,2.8,6.7,6.3
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-11,243930,93.5,7.6,2.0,2021-11,1,2021-11-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,401306.0,241150.0,189152.0,293942.0,241666.0,241243.0,200299.0,93.2,93.5,97.1,91.9,92.6,92.4,92.7,84595.0,1.3,1.8,2.0,3.3,2.2,2.2,74792.0,9803.0,7.8,7.8,6.7,6.5,8.1,7.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2021-12,245189,94.0,7.3,0.5,2021-12,1,2021-12-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,401833.0,243340.0,188911.0,286282.0,243659.0,241958.0,203365.0,93.3,94.3,97.0,89.5,93.4,92.7,94.1,91915.0,0.1,0.9,-0.1,-2.6,0.3,1.5,77633.0,14282.0,7.0,8.0,6.5,2.7,7.5,7.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-01,248031,95.1,8.6,1.2,2022-01,1,2022-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,407538.0,245727.0,190631.0,293762.0,247963.0,245846.0,204616.0,94.6,95.2,97.9,91.9,95.0,94.2,94.7,70157.0,1.4,1.0,0.9,2.6,1.6,0.6,64093.0,6064.0,10.5,8.8,5.1,6.8,9.1,8.6
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-02,248309,95.2,8.4,0.1,2022-02,1,2022-02-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,406772.0,245669.0,191682.0,301657.0,249286.0,246185.0,204836.0,94.4,95.2,98.4,94.3,95.5,94.3,94.8,78312.0,-0.2,0.0,0.6,2.7,0.1,0.1,70693.0,7619.0,10.1,8.6,5.8,8.1,9.0,7.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-03,249232,95.5,7.2,0.4,2022-03,1,2022-03-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,409709.0,246646.0,190362.0,301333.0,251953.0,247572.0,205850.0,95.1,95.6,97.7,94.2,96.6,94.8,95.3,89747.0,0.7,0.4,-0.7,-0.1,0.6,0.5,78783.0,10964.0,9.7,7.6,2.6,5.7,8.4,6.7
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-04,252167,96.6,10.1,1.2,2022-04,1,2022-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,413384.0,249741.0,192739.0,300443.0,253486.0,249718.0,209367.0,96.0,96.8,98.9,93.9,97.1,95.6,96.9,82763.0,0.9,1.3,1.2,-0.3,0.9,1.7,72069.0,10694.0,11.6,10.8,6.5,5.6,10.8,10.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-05,255040,97.7,10.6,1.1,2022-05,1,2022-05-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,417496.0,252716.0,194145.0,300976.0,255614.0,253740.0,211588.0,96.9,97.9,99.7,94.1,98.0,97.2,97.9,82670.0,1.0,1.2,0.7,0.2,1.6,1.1,73069.0,9601.0,11.9,11.1,6.8,6.9,11.8,10.8
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-06,258118,98.9,6.3,1.2,2022-06,1,2022-06-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,421461.0,255698.0,197725.0,306121.0,257341.0,255862.0,214628.0,97.8,99.1,101.5,95.7,98.6,98.0,99.3,86158.0,0.9,1.2,1.8,1.7,0.8,1.4,71524.0,14634.0,8.2,6.2,3.7,7.0,7.4,5.2
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-07,262904,100.8,13.6,1.9,2022-07,1,2022-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,429129.0,260474.0,199200.0,311096.0,259241.0,261757.0,219180.0,99.6,101.0,102.3,97.3,99.3,100.3,101.4,92524.0,1.8,1.9,0.7,1.6,2.3,2.1,83084.0,9439.0,14.6,14.5,8.4,7.0,14.7,15.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-08,265124,101.6,11.2,0.8,2022-08,1,2022-08-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,433757.0,262775.0,200246.0,311434.0,260316.0,263509.0,221347.0,100.7,101.8,102.8,97.4,99.8,100.9,102.4,95105.0,1.1,0.9,0.5,0.1,0.7,1.0,86045.0,9059.0,11.8,11.3,7.3,9.7,11.9,12.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-09,265727,101.8,8.3,0.2,2022-09,1,2022-09-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,435575.0,263442.0,199792.0,310613.0,261466.0,264400.0,221813.0,101.1,102.1,102.6,97.1,100.2,101.3,102.7,95974.0,0.4,0.3,-0.2,-0.3,0.3,0.2,84653.0,11320.0,9.9,8.4,4.8,7.0,9.1,8.2
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-10,265693,101.8,11.1,0.0,2022-10,1,2022-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,436814.0,263375.0,199280.0,311222.0,262259.0,264669.0,221236.0,101.4,102.1,102.3,97.3,100.5,101.4,102.4,91660.0,0.3,0.0,-0.3,0.2,0.1,-0.3,81759.0,9901.0,10.3,11.2,7.5,9.4,12.2,12.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-11,265299,101.7,8.8,-0.1,2022-11,1,2022-11-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,436328.0,262765.0,198448.0,315677.0,262889.0,264298.0,221174.0,101.3,101.8,101.9,98.7,100.7,101.2,102.4,93069.0,-0.1,-0.2,-0.4,1.4,-0.1,0.0,83067.0,10002.0,8.7,9.0,4.9,7.4,9.6,10.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2022-12,263190,100.9,7.3,-0.8,2022-12,1,2022-12-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,431009.0,260942.0,197324.0,307227.0,261698.0,262450.0,219801.0,100.1,101.1,101.3,96.1,100.3,100.5,101.7,87479.0,-1.2,-0.7,-0.6,-2.7,-0.7,-0.6,72857.0,14622.0,7.3,7.2,4.5,7.3,8.5,8.1
